period,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
417,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,799.3950000000001,200
417,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,843.1650000000001,200
417,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,628.875,200
417,4,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,647.94,200
417,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,693.7175,200
417,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,452.12333333333333,200
417,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,438.65999999999997,200
417,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,720.615,200
417,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,569.725,200
418,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,555.8025,200
418,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,499.2375,200
418,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,361.885,200
418,4,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,428.30333333333334,200
418,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,442.84999999999997,200
418,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,156.945,200
418,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,249.29000000000002,200
418,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,87.54500000000002,200
418,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,94.2225,200
419,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,714.94,119.62,38.88,126.55999999999999,0,0,0,0,0,0,0,558.3766666666668,200
422,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,676.16,200
422,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,654.515,200
422,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,572.8074999999999,200
422,4,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,418.3,200
422,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,506.17333333333335,200
422,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,306.9133333333333,200
422,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,309.27750000000003,200
422,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,414.19000000000005,200
422,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,157.645,200
424,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,622.72,229.94,53.8,93.52,0,0,0,0,0,0,0,652.875,200
425,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,806.5175,200
425,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,758.42,200
425,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,799.2933333333333,200
425,4,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,596.3466666666667,200
425,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,705.55,200
425,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,497.00333333333333,200
425,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,631.5600000000001,200
425,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,431.125,200
425,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,334.93666666666667,200
426,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,951.09,200
426,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,931.2874999999999,200
426,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,675.1949999999999,200
426,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,913.1850000000001,200
426,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,424.77,200
426,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,433.4275,200
426,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,1024.67,200
426,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,447,206.8,153.52,192.68,0,0,0,0,0,0,0,749.58,200
428,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,414.16,289.14,106.18,190.46,0,0,0,0,0,0,0,864.9050000000001,200
429,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,966.8225,200
429,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,932.1225,200
429,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,892.83,200
429,4,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,829.47,200
429,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,831.0666666666666,200
429,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,717.5100000000001,200
429,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,492.4966666666666,200
429,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,908.56,200
429,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,6.14,200
431,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,918.9475,200
431,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,925.96,200
431,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,727.9250000000001,200
431,4,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,502.9100000000001,200
431,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,756.74,200
431,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,550.345,200
431,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,704.9333333333334,200
431,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,943.69,200
431,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,808.2433333333333,200
432,0.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,858.115,200
432,1.99,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,860.2050000000002,200
432,3,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,700.5274999999999,200
432,5,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,770.8966666666666,200
432,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,258.42333333333335,200
432,7.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,320.325,200
432,9.07,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,878.2599999999999,200
432,9.98,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,1028.7600000000002,200
433,6.02,1.5,3.1,8.4,15.1,20.6,25,27.7,27.5,22.3,16.7,10,3.8,909,435.74,307.68,74.66,181.96,0,0,0,0,0,0,0,781.535,200
434,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,582.4599999999999,200
434,1.9825,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,356.085,200
434,3.0324999999999998,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,407.9425,200
434,4.005,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,410.4875,200
434,4.98,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,605.5600000000001,200
434,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,316.7842857142857,200
434,7.04,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,191.01666666666668,200
434,8.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,184.99,200
434,9.033333333333333,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,185.41333333333336,200
434,10.035,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,165.52499999999998,200
435,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,502.6625,200
435,1.9825,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,385.15500000000003,200
435,3.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,433.42,200
435,4.0075,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,159.71,200
435,4.985,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,277.98,200
435,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,211.13333333333333,200
435,7.043333333333333,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,142.16666666666666,200
435,8.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,106.99,200
435,9.032499999999999,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,68.1,200
435,10.035,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,32.910000000000004,200
436,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,656.62,134.4,51.26,157.68,0,0,0,0,0,0,0,290.28,200
436,8.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,656.62,134.4,51.26,157.68,0,0,0,0,0,0,0,86.34333333333333,200
437,1.98,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,271.06,496.02,107.92,125,0,0,0,0,0,0,0,492.53000000000003,200
437,3.033333333333333,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,271.06,496.02,107.92,125,0,0,0,0,0,0,0,299.97,200
439,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,441.4225,200
439,1.9825,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,247.65,200
439,3.0324999999999998,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,215.43,200
439,4.0075,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,208.8725,200
439,4.98,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,301.55,200
439,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,176.51250000000002,200
439,7.04,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,130.86333333333334,200
439,8.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,24.653333333333332,200
439,9.033333333333333,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,88.66666666666667,200
439,10.035,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,27.619999999999997,200
440,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,589.46,200
440,1.9825,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,456.77250000000004,200
440,3.0324999999999998,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,377.53749999999997,200
440,4.0075,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,198.84249999999997,200
440,4.98,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,209.85000000000002,200
440,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,206.16625,200
440,7.04,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,126.61,200
440,8.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,44.69666666666667,200
440,9.032499999999999,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,78.5825,200
440,10.035,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,83.59,200
441,1.9833333333333334,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,497.9,164.76,73.7,263.6,0,0,0,0,0,0,0,568.4433333333333,200
441,3.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,497.9,164.76,73.7,263.6,0,0,0,0,0,0,0,405.77,200
443,4.0075,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,321.7,448.26,141.98,88.06,0,0,0,0,0,0,0,264.28000000000003,200
444,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,304.40000000000003,296.4,129.8,269.36,0,0,0,0,0,0,0,335.21750000000003,200
445,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,836.4075,200
446,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,743.24,200
446,1.9825,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,569.585,200
446,3.0324999999999998,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,600.735,200
446,4.0075,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,437.4425,200
446,4.98,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,469.0566666666667,200
446,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,413.02125,200
446,7.04,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,339.3833333333333,200
446,8.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,127.97,200
446,9.032499999999999,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,308.88000000000005,200
446,10.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,348.12,200
447,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,792.48,200
447,1.9825,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,545.33,200
447,3.0324999999999998,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,405.79,200
447,4.0075,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,281.545,200
447,4.98,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,445.3533333333333,200
447,6.02,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,447.12875,200
447,7.04,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,389.8833333333334,200
447,8.03,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,249.16333333333333,200
447,9.033333333333333,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,282.4,200
447,10.035,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,447,206.8,153.52,192.68,0,0,0,0,0,0,0,407.74,200
448,1.0025,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,660.705,200
448,1.9825,15.3,17.3,18.1,19,24.2,26.1,26.8,26.8,25.2,21.9,17.8,16.3,1207,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,392.355,200
